Company Name~Legal Entity Name~Company Type~Security Type~Primary industry~Other industries~Website~Facebook~Twitter~Linkedin~Instagram~Announced Date~Campaign Status~Money Raised(in €)~Pre-money Valuation(in €)~Deal Number~Captured Data~Source
Greenstar Marine International AB~""~""~""~Technology~""~//www.greenstarmarine.com~https://www.facebook.com/greenstarmarineinternational/~""~https://www.linkedin.com/company/greenstar-marine-international/~https://www.instagram.com/greenstarmarine_electricmotors/~""~STILL FUNDING~€ 188~""~1~19/08/2020 18:24:52~FUNDEDBYME
Pre-IPO: Ekoappen - Ditt viktigaste val för vår framtid!~""~""~""~Media and Entertainment~""~//www.ekoappen.se~https://www.facebook.com/ekoappen/~""~https://www.linkedin.com/company/ekoappen/~https://www.instagram.com/ekoappen/~""~STILL FUNDING~€ 172~""~1~19/08/2020 18:25:00~FUNDEDBYME
StikkiNikki~""~""~""~Food and Beverage~""~//www.stikkinikki.com~https://www.facebook.com/StikkiNikkiIceCream/~""~https://www.linkedin.com/company/33506817/admin/~https://www.instagram.com/stikkinikkigelato/~""~STILL FUNDING~€ 314~""~1~19/08/2020 18:25:09~FUNDEDBYME
Mode Cold Brew Coffee~""~""~""~Food and Beverage~""~http://modecoldbrew.com/~https://www.facebook.com/modecoldbrew/~""~""~https://www.instagram.com/modecoldbrew/~""~STILL FUNDING~€ 79~""~1~19/08/2020 18:25:18~FUNDEDBYME
Sushirullen~""~""~""~Food and Beverage~""~http://www.sushirullen.se~https://www.facebook.com/www.sushirullen.se/~""~https://www.linkedin.com/company/22331873/~""~""~SUCCESSFULLY FUNDED~€ 3454860~""~1~19/08/2020 18:25:28~FUNDEDBYME
FundedByMe (publ)~""~""~""~Finance~""~https://www.fundedbyme.com~https://www.facebook.com/fundedbyme/~""~https://www.linkedin.com/company/2793602/~""~""~SUCCESSFULLY FUNDED~€ 16652902~""~1~19/08/2020 18:25:36~FUNDEDBYME
Helmers Lilla Kök~""~""~""~Food and Beverage~""~http://www.helmerslillakok.se~https://www.facebook.com/helmerslillakok~""~https://www.linkedin.com/company/15259075/~https://instagram.com/helmerslillakok~""~SUCCESSFULLY FUNDED~€ 397440~""~1~19/08/2020 18:25:48~FUNDEDBYME
Cobble Hill Juice Company AB~""~""~""~Food and Beverage~""~http://www.cobblehilljuice.com~https://www.facebook.com/cobblehilljuice~""~""~""~""~SUCCESSFULLY FUNDED~€ 465794~""~1~19/08/2020 18:25:55~FUNDEDBYME
Vegourmet~""~""~""~Media and Entertainment~""~//www.vegourmet.se~https://www.facebook.com/vegourmetmagasin~""~""~""~""~SUCCESSFULLY FUNDED~€ 451600~""~1~19/08/2020 18:26:03~FUNDEDBYME
Redfellas~""~""~""~Food and Beverage~""~http://www.redfellas.se~https://www.facebook.com/redfellas~""~https://www.linkedin.com/company/3153072/~""~""~SUCCESSFULLY FUNDED~€ 5635800~""~1~19/08/2020 18:26:12~FUNDEDBYME
MinFarm~""~""~""~Food and Beverage~""~http://www.minfarm.se~https://facebook.com/minfarmse~""~""~""~""~SUCCESSFULLY FUNDED~€ 1427400~""~1~19/08/2020 18:26:19~FUNDEDBYME
SMILE.~""~""~""~Retail~""~//www.smilebutiken.se~https://www.facebook.com/smilebutiken~""~""~""~""~SUCCESSFULLY FUNDED~€ 786250~""~1~19/08/2020 18:26:26~FUNDEDBYME
Paradiset~""~""~""~Food and Beverage~""~http://www.paradiset.com~https://www.facebook.com/paradisetmatmarknad/~""~https://www.linkedin.com/company/10452984/~""~""~SUCCESSFULLY FUNDED~€ 21101300~""~1~19/08/2020 18:26:34~FUNDEDBYME
TuttoFritto~""~""~""~Food and Beverage~""~http://www.tuttofritto.com~https://www.facebook.com/pastella.roma/~""~""~""~""~SUCCESSFULLY FUNDED~€ 73075~""~1~19/08/2020 18:26:41~FUNDEDBYME
Standard Ekologiskt Sweden AB (publ) - Tip & Tot~""~""~""~Food and Beverage~""~http://www.tipandtot.se~https://www.facebook.com/tipandtot/~""~""~""~""~SUCCESSFULLY FUNDED~€ 1863765~""~1~19/08/2020 18:26:49~FUNDEDBYME
MinFarm bia AB~""~""~""~Technology~""~http://www.minfarm.se~https://facebook.com/minfarmse~""~""~""~""~SUCCESSFULLY FUNDED~€ 781800~""~1~19/08/2020 18:26:56~FUNDEDBYME
Betromo AB~""~""~""~Media and Entertainment~""~//www.quizbet.se~https://www.facebook.com/quizbet~""~""~""~""~SUCCESSFULLY FUNDED~€ 2152641~""~1~19/08/2020 18:27:04~FUNDEDBYME
Standard Ekologiskt AB~""~""~""~Retail~""~http://www.tipandtot.se~""~""~""~""~""~SUCCESSFULLY FUNDED~€ 2785065~""~1~19/08/2020 18:27:12~FUNDEDBYME
SWC ENTERPRISE~""~""~""~Consumer products~""~http://www.swc.com.my/~https://www.facebook.com/SWC1133/~""~""~""~""~SUCCESSFULLY FUNDED~€ 2998256~""~1~19/08/2020 18:27:19~FUNDEDBYME
MinFarm BIA AB~""~""~""~Food and Beverage~""~http://www.minfarm.se~https://www.facebook.com/minfarmse~""~""~""~""~SUCCESSFULLY FUNDED~€ 1000000~""~1~19/08/2020 18:27:27~FUNDEDBYME
Target Aid~""~""~""~Technology~""~//www.targetaid.com~https://www.facebook.com/Target-Aid-1644382965873048/~""~https://www.linkedin.com/company/15087927~""~""~SUCCESSFULLY FUNDED~€ 3620100~""~1~19/08/2020 18:27:34~FUNDEDBYME
AddMovement AB~""~""~""~Consumer products~""~//www.addmovement.com~https://www.facebook.com/addmovement/~""~""~""~""~SUCCESSFULLY FUNDED~€ 3087973~""~1~19/08/2020 18:27:41~FUNDEDBYME
MÖBLER~""~""~""~Consumer products~""~//www.moblersingapore.com~https://web.facebook.com/moblersingapore/~""~https://www.linkedin.com/in/emelie-hed%C3%A9n-5336791a/~""~""~SUCCESSFULLY FUNDED~€ 686880~""~1~19/08/2020 18:27:49~FUNDEDBYME
Intellego Technologies~""~""~""~Consumer products~""~//www.intellego-technologies.com~""~""~""~""~""~SUCCESSFULLY FUNDED~€ 472365~""~1~19/08/2020 18:27:56~FUNDEDBYME
Sonician AB~""~""~""~Technology~""~//www.sonician.com~https://www.facebook.com/sonician/~""~https://www.linkedin.com/company/sonician~""~""~SUCCESSFULLY FUNDED~€ 1638639~""~1~19/08/2020 18:28:05~FUNDEDBYME
Intrasenze AB (Publ)~""~""~""~Technology~""~http://www.intrasenze.com~https://www.facebook.com/intrasenze~""~https://www.linkedin.com/company/intrasenze~https://www.youtube.com/intrasenze~""~SUCCESSFULLY FUNDED~€ 790625~""~1~19/08/2020 18:28:12~FUNDEDBYME
Fravocado~""~""~""~Food and Beverage~""~//www.fravocado.co.uk~https://www.facebook.com/fravocado~""~https://www.linkedin.com/fravocado~""~""~SUCCESSFULLY FUNDED~€ 70700~""~1~19/08/2020 18:28:20~FUNDEDBYME
Ledarsidorna.se~""~""~""~Media and Entertainment~""~//ledarsidorna.se~https://www.facebook.com/Ledarsidorna.se/?fref=ts~""~https://ledarsidorna.se~""~""~SUCCESSFULLY FUNDED~€ 2012100~""~1~19/08/2020 18:28:28~FUNDEDBYME
Shings~""~""~""~Sports~""~//www.shings.se~https://www.facebook.com/shingssportskor~""~""~""~""~SUCCESSFULLY FUNDED~€ 517572~""~1~19/08/2020 18:28:34~FUNDEDBYME
